Online shop URL,Label,Domain length,Top domain length,Presence of prefix 'www' ,Number  of digits,Number  of letters,Number  of dots (.),Number  of hyphens (-),Presence of credit card payment,Presence of money back payment,Presence of cash on delivery payment,Presence of crypto currency,Presence of free contact emails,Presence of logo URL,SSL certificate issuer,SSL certificate expire date,Issuer organization,SSL certificate issuer organization list item,Indication of young domain ,Domain registration date,Presence of TrustPilot reviews,TrustPilot score,Presence of SiteJabber reviews,Presence in the standard Tranco list,Tranco List rank
https://www.usmodelset.com,fraudulent,18,3,1,0,21,2,0,1,1,0,0,0,1,E1,Oct  8 06:14:13 2023 GMT,Let's Encrypt,2,1,2023-07-10 07:09,0,,0,0,-1
https://www.assemblyoflamps.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  2 07:47:03 2023 GMT,Google Trust Services LLC,9,1,2023-07-04 08:18,0,,0,0,-1
https://www.fashionesta.com/en-int,legitimate,19,3,1,0,27,2,1,1,1,0,0,2,1,R3,Oct  9 16:06:14 2023 GMT,Let's Encrypt,2,0,2003-11-07 14:53,1,4,0,0,-1
https://www.bathrobepon.de,fraudulent,18,2,1,0,21,2,0,1,1,1,0,0,1,E1,Sep 25 09:29:45 2023 GMT,Let's Encrypt,2,2,Hidden,0,,0,0,-1
https://blochert.com,fraudulent,12,3,0,0,16,1,0,0,0,0,0,2,1,R3,Sep 15 07:43:09 2023 GMT,Let's Encrypt,2,1,2022-12-19 10:37,0,,0,0,-1
https://rikshifashions.ch,legitimate,17,2,0,0,21,1,0,1,1,1,0,2,1,R3,Oct 23 17:34:47 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://easywalker.com,legitimate,14,3,0,0,18,1,0,1,1,1,0,2,1,R3,Oct 27 05:41:04 2023 GMT,Let's Encrypt,2,0,2001-02-05 11:36,0,-1,0,0,-1
https://www.angeljuicers.eu/en,legitimate,19,2,1,0,24,2,0,1,1,1,0,0,1,Cloudflare Inc ECC CA-3,Feb  5 23:59:59 2024 GMT,"Cloudflare, Inc.",1,2,Hidden,1,3.2,0,0,-1
https://www.mencategory.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 19 13:33:14 2023 GMT,Google Trust Services LLC,9,1,2023-03-25 07:33,0,,0,0,-1
https://pflanz-stein.de,fraudulent,15,2,0,0,18,1,1,0,0,0,0,3,1,E1,Nov 26 15:57:29 2023 GMT,Let's Encrypt,2,2,Hidden,1,2.3,0,0,-1
https://unipillz.com,fraudulent,12,3,0,0,16,1,0,1,0,0,0,0,1,E1,Nov  8 09:44:57 2023 GMT,Let's Encrypt,2,0,2017-10-22 18:32,0,,0,0,-1
https://www.condor.es/home-2,legitimate,13,2,1,1,20,2,1,0,0,0,0,2,1,R3,Sep 18 23:32:41 2023 GMT,Let's Encrypt,2,2,Hidden,0,-1,0,0,-1
https://www.ukswimwear.com,legitimate,18,3,1,0,21,2,0,1,1,0,0,2,1,R3,Sep  7 07:51:22 2023 GMT,Let's Encrypt,2,0,2002-08-11 06:25,1,3.8,0,0,-1
https://www.beachflags.com/en,legitimate,18,3,1,0,23,2,0,1,1,1,0,2,1,Cloudflare Inc ECC CA-3,Apr  8 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2002-04-15 12:29,0,-1,0,0,-1
https://www.morebicycle.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,1,E1,Oct 17 08:48:18 2023 GMT,Let's Encrypt,2,1,2023-07-19 09:25,0,,0,0,-1
https://www.bobshop.com/en,legitimate,15,3,1,0,20,2,0,1,1,1,0,2,1,GTS CA 1P5,Oct 22 20:38:53 2023 GMT,Google Trust Services LLC,9,0,1999-01-27 05:00,1,4.7,0,0,-1
https://www.max-healthcarerx.com,fraudulent,24,3,1,0,26,2,1,0,0,0,0,0,0,R3,Sep 29 00:22:15 2023 GMT,Let's Encrypt,2,0,2020-06-01 17:00,0,,0,0,-1
https://maritamoreno.com,legitimate,16,3,0,0,20,1,0,1,1,0,0,2,1,R3,Sep  1 03:15:11 2023 GMT,Let's Encrypt,2,0,2015-02-23 11:31,0,-1,0,0,-1
https://alles-motokultur.de,fraudulent,19,2,0,0,22,1,1,0,0,0,0,2,1,R3,Aug 31 14:29:35 2023 GMT,Let's Encrypt,2,2,Hidden,0,,0,0,-1
https://www.herrentops.de,fraudulent,17,2,1,0,20,2,0,0,0,0,0,0,1,Cloudflare Inc ECC CA-3,Feb 21 23:59:59 2024 GMT,"Cloudflare, Inc.",1,2,Hidden,0,,0,0,-1
https://stylian.net,legitimate,11,3,0,0,15,1,0,1,1,1,1,2,1,R3,Oct  2 11:21:35 2023 GMT,Let's Encrypt,2,0,2014-10-13 06:25,0,-1,0,0,-1
https://www.dille-kamille.com,legitimate,21,3,1,0,23,2,1,1,1,1,0,2,1,Trust Provider B.V. TLS RSA CA G1,Nov 22 23:59:59 2023 GMT,Trust Provider B.V.,11,0,2001-02-23 00:00,0,-1,0,0,-1
https://www.ponsetionsale.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 13 09:58:49 2023 GMT,Google Trust Services LLC,9,1,2023-05-17 06:48,0,,0,0,-1
https://www.pme-legend.com,legitimate,18,3,1,0,20,2,1,1,1,1,0,2,1,Cloudflare Inc ECC CA-3,Apr 27 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2006-02-07 21:32,1,2.2,0,0,-1
https://www.tomsona.lt,legitimate,14,2,1,0,17,2,0,1,0,0,0,2,1,R3,Sep  9 20:13:00 2023 GMT,Let's Encrypt,2,0,2018-01-16 00:00,0,-1,0,0,-1
https://www.storedining.com,fraudulent,19,3,1,0,22,2,0,1,1,1,0,0,0,Cloudflare Inc ECC CA-3,Mar  5 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2023-03-06 02:52,0,,0,0,-1
https://www.asalecmatalan.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 28 21:31:43 2023 GMT,Google Trust Services LLC,9,1,2023-03-06 00:00,0,,0,0,-1
https://www.senukai.lt,legitimate,14,2,1,0,17,2,0,1,0,1,0,0,1,Cloudflare Inc ECC CA-3,Apr  7 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,1997-11-20 00:00,1,2.2,0,0,-1
https://www.bath-sale.com,fraudulent,17,3,1,0,19,2,1,1,1,0,0,0,1,GTS CA 1P5,Sep 25 14:56:03 2023 GMT,Google Trust Services LLC,9,1,2022-11-03 03:48,0,,0,0,-1
https://www.escentual.com,legitimate,17,3,1,0,20,2,0,1,1,1,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Dec  3 23:59:59 2023 GMT,Sectigo Limited,3,0,2002-03-27 12:32,1,4.7,1,0,-1
https://www.edperm.com,fraudulent,14,3,1,0,17,2,0,0,0,0,0,0,1,R3,Oct 17 00:21:15 2023 GMT,Let's Encrypt,2,1,2023-03-17 10:59,0,,0,0,-1
https://store.acer.com/index.htm,legitimate,14,3,0,0,25,3,0,0,0,0,0,0,1,DigiCert TLS RSA SHA256 2020 CA1,Feb  7 23:59:59 2024 GMT,DigiCert Inc,7,0,1994-09-07 04:00,1,3.7,0,0,-1
https://www.gunsambino.com,fraudulent,18,3,1,0,21,2,0,0,0,1,1,2,1,R3,Sep 17 09:27:02 2023 GMT,Let's Encrypt,2,1,2023-02-17 11:04,0,,0,0,-1
https://www.cleansale24.com,legitimate,19,3,1,2,20,2,0,1,1,1,0,2,1,Encryption Everywhere DV TLS CA - G2,Aug 22 23:59:59 2023 GMT,DigiCert Inc,7,0,2020-06-04 08:08,0,-1,0,0,-1
https://www.tennis-total.com,fraudulent,20,3,1,0,22,2,1,1,1,0,0,0,0,GTS CA 1P5,Nov 10 09:28:10 2023 GMT,Google Trust Services LLC,9,1,2023-06-14 06:36,0,,0,0,-1
https://www.makenewoutdoor.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep  7 12:51:45 2023 GMT,Google Trust Services LLC,9,1,2023-04-11 00:00,0,,0,0,-1
https://enerimonsters.it,legitimate,16,2,0,0,20,1,0,1,1,0,0,2,1,R3,Oct 27 02:53:04 2023 GMT,Let's Encrypt,2,0,2019-10-31 19:58,0,-1,0,0,-1
https://www.america-today.com/nl-n,legitimate,21,3,1,0,26,2,2,1,0,0,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Jan 24 23:59:59 2024 GMT,Sectigo Limited,3,0,1997-03-11 05:00,1,4.3,0,0,-1
https://www.swimcouturex.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep  5 07:31:03 2023 GMT,Google Trust Services LLC,9,1,2023-06-07 00:00,0,,0,0,-1
https://e-marilyn.eu,legitimate,12,2,0,0,15,1,1,0,1,0,0,3,1,Certum Domain Validation CA SHA2,Dec  1 14:39:24 2023 GMT,Unizeto Technologies S.A.,2,2,Hidden,0,-1,0,0,-1
https://lovebug.ie,legitimate,10,2,0,0,14,1,0,1,1,0,0,2,0,R3,Nov 22 11:02:04 2023 GMT,Let's Encrypt,2,0,2020-06-11 00:00,0,-1,0,0,-1
https://www.hydrogearworld.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 20 11:48:46 2023 GMT,Google Trust Services LLC,9,1,2023-05-24 00:00,0,,0,0,-1
https://trinitylivestockfarm.co.za,fraudulent,26,5,0,0,29,2,0,1,0,0,0,2,0,R3,Sep  7 05:02:01 2023 GMT,Let's Encrypt,2,1,2023-06-08 00:00,0,,0,0,-1
https://buypills.online,fraudulent,15,6,0,0,19,1,0,0,0,0,0,0,1,R3,Nov 25 23:59:12 2023 GMT,Let's Encrypt,2,1,2022-11-13 08:27,0,,0,0,-1
https://www.fertigmontiert.com,fraudulent,22,3,1,0,25,2,0,1,1,1,0,0,1,E1,Oct  9 10:39:59 2023 GMT,Let's Encrypt,2,1,2023-05-13 07:34,0,,0,0,-1
https://nezliving.com,legitimate,13,3,0,0,17,1,0,1,1,0,0,2,1,R3,Oct 10 04:22:31 2023 GMT,Let's Encrypt,2,0,2019-03-10 19:29,0,-1,0,0,-1
https://www.vogueonlinestore.com,fraudulent,24,3,1,0,27,2,0,1,1,0,0,0,1,GTS CA 1P5,Nov 15 07:58:53 2023 GMT,Google Trust Services LLC,9,1,2023-08-17 08:43,0,,0,0,-1
https://www.marketusgear.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,E1,Oct 23 12:22:38 2023 GMT,Let's Encrypt,2,1,2023-03-29 03:32,0,,0,0,-1
https://www.inoqd.com,fraudulent,13,3,1,0,16,2,0,1,1,0,0,3,0,Cloudflare Inc ECC CA-3,Jun 27 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2023-06-28 09:24,0,,0,0,-1
https://floh.com,legitimate,8,3,0,0,12,1,0,1,1,0,0,2,1,R3,Sep  4 12:46:53 2023 GMT,Let's Encrypt,2,0,2001-11-17 00:39,0,-1,0,0,-1
https://www.lampsorlights.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 25 05:32:58 2023 GMT,Google Trust Services LLC,9,1,2023-06-27 06:24,0,,0,0,-1
https://www.empinio24.de,legitimate,16,2,1,2,17,2,0,1,1,1,0,3,1,GTS CA 1P5,Oct  5 17:51:05 2023 GMT,Google Trust Services LLC,9,2,Hidden,0,-1,0,0,-1
https://www.lalingeriedesrondes.com,legitimate,27,3,1,0,30,2,0,0,1,0,0,0,1,GTS CA 1P5,Oct 20 11:13:04 2023 GMT,Google Trust Services LLC,9,0,2008-03-07 09:45,1,2.5,0,0,-1
https://faitsdarmes.com/en,legitimate,15,3,0,0,21,1,0,0,1,0,0,2,1,R3,Oct 16 14:28:29 2023 GMT,Let's Encrypt,2,0,2013-05-16 11:32,1,4.8,0,0,-1
https://browin.com,legitimate,10,3,0,0,14,1,0,1,1,1,0,3,1,R3,Oct  2 23:53:32 2023 GMT,Let's Encrypt,2,0,2013-09-21 18:04,0,-1,0,0,-1
https://highlandpharms.com,legitimate,18,3,0,0,22,1,0,1,0,0,0,0,1,Go Daddy Secure Certificate Authority - G2,Apr 10 19:30:12 2024 GMT,"GoDaddy.com, Inc.",5,0,2015-01-09 20:45,1,4,1,1,875089
https://turbinegeneratorengines.co.za,fraudulent,29,5,0,0,32,2,0,1,0,0,0,2,1,R3,Oct 17 11:28:27 2023 GMT,Let's Encrypt,2,1,2023-05-16 00:00,0,,0,0,-1
https://drogenbestellenshop.com,fraudulent,23,3,0,0,27,1,0,0,1,1,1,1,1,R3,Sep 12 23:58:27 2023 GMT,Let's Encrypt,2,1,2023-06-15 00:40,0,,0,0,-1
https://www.makerist.com,legitimate,16,3,1,0,19,2,0,1,1,0,0,0,1,Amazon RSA 2048 M02,Aug 21 23:59:59 2024 GMT,Amazon,6,0,2013-05-21 15:57,0,-1,0,0,-1
https://www.space-tennis.com,fraudulent,20,3,1,0,22,2,1,1,1,0,0,0,0,GTS CA 1P5,Nov 10 06:33:57 2023 GMT,Google Trust Services LLC,9,1,2023-06-14 06:36,0,,0,0,-1
https://www.motorcyclecastlex.com,fraudulent,25,3,1,0,28,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 19 05:29:16 2023 GMT,Google Trust Services LLC,9,1,2023-07-21 06:21,0,,0,0,-1
http://www.aloevera.lt,legitimate,15,2,1,0,17,2,0,1,0,0,0,2,1,R3,Oct 24 20:17:04 2023 GMT,Let's Encrypt,2,0,2014-12-09 00:00,0,-1,0,0,-1
https://www.idealo.co.uk,legitimate,16,5,1,0,18,3,0,0,0,0,0,0,1,R3,Oct 11 11:19:25 2023 GMT,Let's Encrypt,2,0,2000-07-02 00:00,1,2.4,0,0,-1
https://www.new-walls.com,legitimate,17,3,1,0,19,2,1,1,1,0,0,2,1,Sectigo RSA Organization Validation Secure Server CA,Jul  2 23:59:59 2024 GMT,Sectigo Limited,3,0,2016-06-13 16:20,0,-1,0,0,-1
https://www.ambushcheap.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,1,E1,Oct 19 02:25:27 2023 GMT,Let's Encrypt,2,1,2023-07-21 00:00,0,,0,0,-1
https://www.westminsterflowersandgifts.com,legitimate,34,3,1,0,37,2,0,1,1,0,0,1,1,Sectigo RSA Domain Validation Secure Server CA,Nov 19 23:59:59 2023 GMT,Sectigo Limited,3,0,2004-06-18 11:42,0,-1,0,0,-1
https://kusemo.com,fraudulent,10,3,0,0,14,1,0,1,1,0,0,2,1,R3,Sep  2 09:39:34 2023 GMT,Let's Encrypt,2,1,2023-04-03 00:00,0,,0,0,-1
https://www.fieldstyleus.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 22 07:27:25 2023 GMT,Google Trust Services LLC,9,1,2023-07-24 00:00,0,,0,0,-1
https://www.malluscosmetics.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  7 10:24:01 2023 GMT,Google Trust Services LLC,9,1,2023-05-11 07:07,0,,0,0,-1
https://movera.lt,legitimate,9,2,0,0,13,1,0,1,1,0,0,2,1,R3,Oct 15 20:08:34 2023 GMT,Let's Encrypt,2,0,2018-06-26 00:00,0,-1,0,0,-1
https://oliver.lt,legitimate,9,2,0,0,13,1,0,1,0,1,0,2,1,GTS CA 1P5,Oct 20 15:24:20 2023 GMT,Google Trust Services LLC,9,0,2018-05-08 00:00,0,-1,0,0,-1
https://www.durablelady.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,1,E1,Oct 11 07:29:38 2023 GMT,Let's Encrypt,2,1,2023-05-15 02:56,0,,0,0,-1
https://optsummerfinery.com,fraudulent,19,3,0,0,23,1,0,1,1,0,0,0,0,GTS CA 1P5,Oct 11 07:51:48 2023 GMT,Google Trust Services LLC,9,1,2023-05-15 07:03,0,,0,0,-1
https://www.kabum.com.br,legitimate,16,6,1,0,18,3,0,0,0,0,0,0,1,Amazon RSA 2048 M02,Nov 29 23:59:59 2023 GMT,Amazon,6,0,2003-03-18,1,2.5,0,0,-1
https://www.leisure-bagssales.com,fraudulent,25,3,1,0,27,2,1,1,1,1,0,0,0,E1,Sep  1 05:46:51 2023 GMT,Let's Encrypt,2,1,2023-06-03 06:35,0,,0,0,-1
https://808sian.com,legitimate,11,3,0,3,12,1,0,1,1,0,0,2,1,R3,Oct 27 03:27:04 2023 GMT,Let's Encrypt,2,0,2020-09-16 08:43,0,-1,0,0,-1
https://www.dofashionha.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep  6 02:20:37 2023 GMT,Google Trust Services LLC,9,1,2023-06-08 00:00,0,,0,0,-1
https://www.kids-premium.com,fraudulent,20,3,1,0,22,2,1,1,1,0,0,0,1,E1,Sep 27 08:42:23 2023 GMT,Let's Encrypt,2,1,2023-06-29 08:09,0,,0,0,-1
https://verkauf-scooter.com,fraudulent,19,3,0,0,22,1,1,1,1,0,0,2,0,R3,Oct 15 12:48:58 2023 GMT,Let's Encrypt,2,1,2023-07-17 10:00,1,3.2,0,0,-1
https://degartenland.com,fraudulent,16,3,0,0,20,1,0,1,1,0,0,0,0,R3,Oct 21 14:06:42 2023 GMT,Let's Encrypt,2,1,2023-03-25 16:58,0,,0,0,-1
https://magyarviagra.com,fraudulent,16,3,0,0,20,1,0,0,0,0,0,0,1,GTS CA 1P5,Oct 20 02:01:22 2023 GMT,Google Trust Services LLC,9,0,2022-02-08 08:46,0,,0,0,-1
https://www.suitsuit.com,legitimate,16,3,1,0,19,2,0,1,1,1,0,2,1,R3,Oct 28 19:51:04 2023 GMT,Let's Encrypt,2,0,2009-04-15 18:31,1,3.5,0,0,-1
https://www.footwear-new.com,fraudulent,20,3,1,0,22,2,1,1,1,0,0,0,0,E1,Sep 17 05:43:34 2023 GMT,Let's Encrypt,2,1,2023-04-21 00:00,0,,0,0,-1
https://delozastore.de,fraudulent,14,2,0,0,18,1,0,0,1,0,0,1,1,R3,Sep 25 07:13:20 2023 GMT,Let's Encrypt,2,2,Hidden,0,,0,0,-1
https://www.shopladybag.com,fraudulent,19,3,1,0,22,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 19 01:22:30 2023 GMT,Google Trust Services LLC,9,1,2023-07-21 02:16,0,,0,0,-1
https://mioki.lt,legitimate,8,2,0,0,12,1,0,1,0,1,0,2,1,R3,Sep 30 19:59:21 2023 GMT,Let's Encrypt,2,0,2017-08-02 00:00,0,-1,0,0,-1
https://brookseu.vip,fraudulent,12,3,0,0,16,1,0,1,1,0,0,3,0,Cloudflare Inc ECC CA-3,Jul 28 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2023-07-30 00:00,0,,0,0,-1
https://generalautospares.com,fraudulent,21,3,0,0,25,1,0,0,0,1,0,2,1,R3,Oct 21 17:28:53 2023 GMT,Let's Encrypt,2,1,2023-03-23 15:12,0,,0,0,-1
https://evolvebham.com,legitimate,14,3,0,0,18,1,0,0,0,0,0,2,1,R3,Oct 11 02:33:24 2023 GMT,Let's Encrypt,2,0,2014-09-11 00:04,0,-1,0,0,-1
https://hollywoodstyle.cz,legitimate,17,2,0,0,21,1,0,0,0,0,0,2,1,R3,Oct 23 19:08:28 2023 GMT,Let's Encrypt,2,0,2011-01-28 14:19,0,-1,0,0,-1
https://www.cozyhometools.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct  5 03:09:01 2023 GMT,Google Trust Services LLC,9,1,2023-07-07 00:00,0,,0,0,-1
https://www.besteonlineapotheke.com,fraudulent,27,3,1,0,30,2,0,0,0,0,1,3,0,R3,Aug 31 04:28:21 2023 GMT,Let's Encrypt,2,0,2019-10-12 14:06,0,,0,0,-1
https://edfarm.it,fraudulent,9,2,0,0,13,1,0,1,0,0,0,0,1,GTS CA 1P5,Oct 31 08:03:10 2023 GMT,Google Trust Services LLC,9,0,2019-04-24 19:35,0,,0,1,797093
https://www.existwedding.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,GTS CA 1P5,Nov 14 00:54:18 2023 GMT,Google Trust Services LLC,9,1,2023-08-16 01:37,0,,0,0,-1
https://www.handytoolpro.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,1,E1,Oct 11 05:57:34 2023 GMT,Let's Encrypt,2,1,2023-07-13 06:36,0,,0,0,-1
https://www.1rx-pharmacy.com,fraudulent,20,3,1,1,21,2,1,1,0,0,0,0,1,R3,Oct  5 00:24:14 2023 GMT,Let's Encrypt,2,0,2015-02-06 11:16,0,,0,0,-1
https://www.masaltos.com/es,legitimate,16,3,1,0,21,2,0,0,0,0,0,2,1,Sectigo RSA Extended Validation Secure Server CA,Oct  8 23:59:59 2023 GMT,Sectigo Limited,3,0,2005-01-26 10:30,1,3.2,0,0,-1
https://coco-kick.cc,fraudulent,12,2,0,0,15,1,1,0,0,0,0,0,1,Cloudflare Inc ECC CA-3,Jan 26 23:59:59 2024 GMT,"Cloudflare, Inc.",1,1,2022-11-19 04:01,1,3.7,0,0,-1
https://www.loveladiesaccessories.com,fraudulent,29,3,1,0,32,2,0,1,1,0,0,0,0,E1,Oct 15 19:35:46 2023 GMT,Let's Encrypt,2,1,2023-03-21 00:00,0,,0,0,-1
https://gbhxe.site,fraudulent,10,4,0,0,14,1,0,0,0,0,0,2,0,R3,Oct 25 07:32:03 2023 GMT,Let's Encrypt,2,1,2023-07-27 00:00,0,,0,0,-1
https://www.siteusefultool.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,0,E1,Oct 18 05:42:30 2023 GMT,Let's Encrypt,2,1,2023-07-20 06:04,0,,0,0,-1
https://surfbuddiesnew.com,fraudulent,18,3,0,0,22,1,0,1,1,0,0,0,1,GTS CA 1P5,Oct 14 10:50:00 2023 GMT,Google Trust Services LLC,9,1,2023-05-18 07:16,0,,0,0,-1
https://www.badgepoint.com/de,legitimate,18,3,1,0,23,2,0,1,1,0,0,2,1,R3,Sep  3 09:18:54 2023 GMT,Let's Encrypt,2,0,1999-08-06 18:48,0,-1,0,0,-1
https://www.brandtoiletries.com,fraudulent,23,3,1,0,26,2,0,1,1,0,0,0,1,GTS CA 1P5,Sep 14 06:53:37 2023 GMT,Google Trust Services LLC,9,1,2023-06-16 07:40,0,,0,0,-1
https://www.linens-chic.com,fraudulent,19,3,1,0,21,2,1,1,1,0,0,0,0,GTS CA 1P5,Oct 13 03:34:51 2023 GMT,Google Trust Services LLC,9,1,2023-05-17 02:29,0,,0,0,-1
https://www.bunzlaucastle.com,legitimate,21,3,1,0,24,2,0,1,1,0,0,2,1,R3,Oct  7 00:01:50 2023 GMT,Let's Encrypt,2,0,2007-11-14 12:23,0,-1,0,0,-1
https://www.outdoorline.sk/en,legitimate,18,2,1,0,23,2,0,1,0,0,0,2,1,Starfield Secure Certificate Authority - G2,Mar 19 08:05:42 2024 GMT,"Starfield Technologies, Inc.",11,0,2012-05-30 00:00,1,4.8,0,0,-1
https://www.livingandcompany.com/en,legitimate,24,3,1,0,29,2,0,1,1,1,0,0,1,Cloudflare Inc ECC CA-3,Apr  1 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2013-11-12 18:10,1,1,0,0,-1
https://www.omniteksas.lt/lt,legitimate,17,2,1,0,22,2,0,1,1,1,0,2,1,R3,Oct 13 05:40:03 2023 GMT,Let's Encrypt,2,0,2021-08-27 00:00,0,-1,0,0,-1
https://www.analytics-shop.com,legitimate,22,3,1,0,24,2,1,0,1,0,0,2,1,R3,Oct  6 02:30:12 2023 GMT,Let's Encrypt,2,0,2010-07-19 14:30,0,-1,0,0,-1
https://www.fallers.ie,legitimate,14,2,1,0,17,2,0,1,1,0,0,2,1,R3,Oct 10 22:33:11 2023 GMT,Let's Encrypt,2,0,2000-05-30 00:00,1,4.8,0,0,-1
https://www.lahve-a-sklenice.cz,legitimate,23,2,1,0,24,2,2,1,1,0,0,0,1,Cloudflare Inc ECC CA-3,Feb 24 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2012-02-22 20:07,0,-1,0,0,-1
https://www.showroomprive.pt,legitimate,20,2,1,0,23,2,0,0,0,0,0,0,1,GeoTrust EV RSA CA 2018,Aug 31 23:59:59 2023 GMT,DigiCert Inc,7,0,2012-04-06,1,1.4,0,0,-1
https://hobbyshop.lt,legitimate,12,2,0,0,16,1,0,1,0,1,0,3,1,R3,Oct 19 02:03:28 2023 GMT,Let's Encrypt,2,0,2007-02-14 00:00,0,-1,0,0,-1
https://www.deverkauffahrrad.com,fraudulent,24,3,1,0,27,2,0,0,0,0,0,0,0,GTS CA 1P5,Oct 12 13:12:33 2023 GMT,Google Trust Services LLC,9,1,2023-05-16 11:25,0,,0,0,-1
https://www.ridestore.com,legitimate,17,3,1,0,20,2,0,0,0,0,0,2,1,Cloudflare Inc ECC CA-3,Jul 10 23:59:59 2024 GMT,"Cloudflare, Inc.",1,0,2005-08-03 18:21,1,4.7,0,0,-1
https://www.petstop.ie,legitimate,14,2,1,0,17,2,0,1,1,0,0,2,1,R3,Oct 13 04:53:24 2023 GMT,Let's Encrypt,2,0,1997-12-16 00:00,1,4.9,0,0,-1
https://www.lovatieses.lt/lt,legitimate,17,2,1,0,22,2,0,1,1,1,0,2,1,R3,Oct 10 02:54:06 2023 GMT,Let's Encrypt,2,0,2013-11-21 00:00,0,-1,0,0,-1
https://www.cutshopcentral.com,fraudulent,22,3,1,0,25,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 15 09:11:22 2023 GMT,Google Trust Services LLC,9,1,2023-05-19 05:48,0,,0,0,-1
https://www.everyswimsuit.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 11 09:37:58 2023 GMT,Google Trust Services LLC,9,1,2023-05-15 07:16,0,,0,0,-1
https://www.artexcellene.com,fraudulent,20,3,1,0,23,2,0,1,1,1,0,3,0,R3,Sep 16 06:10:30 2023 GMT,Let's Encrypt,2,1,2022-10-17 09:49,0,,0,0,-1
https://www.cdo-forum-germany.de,fraudulent,24,2,1,0,25,2,2,1,1,0,0,3,1,GTS CA 1P5,Sep  5 03:42:41 2023 GMT,Google Trust Services LLC,9,2,Hidden,0,,0,0,-1
https://dopplerschirme.com/de,legitimate,18,3,0,0,24,1,0,1,1,0,0,0,1,GTS CA 1P5,Sep  3 07:54:06 2023 GMT,Google Trust Services LLC,9,0,2001-01-02 14:38,0,-1,0,0,-1
https://www.stylishsirenshop.com,fraudulent,24,3,1,0,27,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 18 11:43:13 2023 GMT,Google Trust Services LLC,9,1,2023-05-22 09:04,0,,0,0,-1
https://www.foodixs.com,fraudulent,15,3,1,0,18,2,0,1,1,0,0,0,1,E1,Oct 22 08:07:04 2023 GMT,Let's Encrypt,2,1,2023-05-26 07:01,0,,0,0,-1
https://www.knivesolamic.com,fraudulent,20,3,1,0,23,2,0,1,1,0,0,0,0,GTS CA 1P5,Oct 19 09:57:49 2023 GMT,Google Trust Services LLC,9,1,2023-03-21 00:00,0,,0,0,-1
https://fearlessgreatpyrenees.com,fraudulent,25,3,0,0,29,1,0,0,0,0,0,2,1,Sectigo RSA Domain Validation Secure Server CA,Nov 28 23:59:59 2023 GMT,Sectigo Limited,3,1,2022-10-27 08:07,0,,0,0,-1
https://www.usepicsurfing.com,fraudulent,21,3,1,0,24,2,0,1,1,0,0,0,1,GTS CA 1P5,Oct 11 08:59:33 2023 GMT,Google Trust Services LLC,9,1,2023-05-15 06:16,0,,0,0,-1
